TimeGenerated,SrcVm,SrcIp,DestVm,DestIp,DestPort,L7Protocol,FlowStatus,BytesSrcToDest,BytesDestToSrc,src_key,dst_key,adv_Category,adv_Impact,adv_ImpactedArea,adv_ImpactedValue,adv_Description,adv_Solution,adv_ResourceGroup,adv_vm_key,_match_side,total_traffic
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,16001.0,fmsascon,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-web2,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,rg-jxd-ddd/flowdemo-web2,10.0.1.4,,,80.0,www-http,Allowed,1307.0,1775.0,flowdemo-web2,,,,,,,,,,DestVm,
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,9475.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,9475.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,9475.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-web2,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,6466.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,6466.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,6466.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-web2,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,55554.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,55554.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,55554.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-web2,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-pgprimary,10.0.3.4,21927.0,Unknown,Allowed,128.0,54.0,,flowdemo-pgprimary,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-pgprimary,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-pgprimary,DestVm,1453476.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-pgprimary,10.0.3.4,21927.0,Unknown,Allowed,128.0,54.0,,flowdemo-pgprimary,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-pgprimary,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-pgprimary,DestVm,1453476.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-pgprimary,10.0.3.4,21927.0,Unknown,Allowed,128.0,54.0,,flowdemo-pgprimary,OperationalExcellence,Medium,Microsoft.Network/networkInterfaces,flowdemo-pgprimary-nic,Add explicit outbound method to disable default outbound,Add explicit outbound method to disable default outbound,,flowdemo-pgprimary,DestVm,1453476.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-pgprimary,10.0.3.4,21927.0,Unknown,Allowed,128.0,54.0,,flowdemo-pgprimary,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-pgprimary,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-pgprimary,DestVm,1453476.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,7986.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,7986.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,7986.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-web2,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,2763.0,desktop-dna,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,2763.0,desktop-dna,Denied,0.0,0.0,,flowdemo-web2,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,2763.0,desktop-dna,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-web2,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,9684.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,9684.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,9684.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-web2,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-pgsecondary,10.0.3.5,22810.0,Unknown,Allowed,128.0,54.0,,flowdemo-pgsecondary,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-PGSECONDARY,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-pgsecondary,DestVm,421096.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-pgsecondary,10.0.3.5,22810.0,Unknown,Allowed,128.0,54.0,,flowdemo-pgsecondary,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-PGSECONDARY,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-pgsecondary,DestVm,421096.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-pgsecondary,10.0.3.5,22810.0,Unknown,Allowed,128.0,54.0,,flowdemo-pgsecondary,OperationalExcellence,Medium,Microsoft.Network/networkInterfaces,flowdemo-pgsecondary-nic,Add explicit outbound method to disable default outbound,Add explicit outbound method to disable default outbound,,flowdemo-pgsecondary,DestVm,421096.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-pgsecondary,10.0.3.5,22810.0,Unknown,Allowed,128.0,54.0,,flowdemo-pgsecondary,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-pgsecondary,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-pgsecondary,DestVm,421096.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,21279.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,21279.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,21279.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-web2,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,30287.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,30287.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,30287.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-web2,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,8832.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,8832.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,8832.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-web2,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,9325.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,9325.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,9325.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-web2,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-app1,10.0.2.10,28214.0,Unknown,Allowed,128.0,54.0,,flowdemo-app1,HighAvailability,High,MICROSOFT.COMPUTE/DISKS,flowdemo-app1_osdisk_1_39fa323cf3a940c8b631f46cbdc866ec,Ensure Azure Disks are in the same zone as your VM for higher resiliency and availability,Ensure Azure Disks are in the same zone as your VM for higher resiliency and availability,,flowdemo-app1,DestVm,1606140.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-app1,10.0.2.10,28214.0,Unknown,Allowed,128.0,54.0,,flowdemo-app1,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-app1,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-app1,DestVm,1606140.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-app1,10.0.2.10,28214.0,Unknown,Allowed,128.0,54.0,,flowdemo-app1,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-app1,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-app1,DestVm,1606140.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-app1,10.0.2.10,28214.0,Unknown,Allowed,128.0,54.0,,flowdemo-app1,OperationalExcellence,Medium,Microsoft.Network/networkInterfaces,flowdemo-app1-nic,Add explicit outbound method to disable default outbound,Add explicit outbound method to disable default outbound,,flowdemo-app1,DestVm,1606140.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-app1,10.0.2.10,28214.0,Unknown,Allowed,128.0,54.0,,flowdemo-app1,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-app1,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-app1,DestVm,1606140.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-app1,10.0.2.10,24947.0,Unknown,Allowed,102.0,54.0,,flowdemo-app1,HighAvailability,High,MICROSOFT.COMPUTE/DISKS,flowdemo-app1_osdisk_1_39fa323cf3a940c8b631f46cbdc866ec,Ensure Azure Disks are in the same zone as your VM for higher resiliency and availability,Ensure Azure Disks are in the same zone as your VM for higher resiliency and availability,,flowdemo-app1,DestVm,1606140.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-app1,10.0.2.10,24947.0,Unknown,Allowed,102.0,54.0,,flowdemo-app1,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-app1,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-app1,DestVm,1606140.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-app1,10.0.2.10,24947.0,Unknown,Allowed,102.0,54.0,,flowdemo-app1,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-app1,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-app1,DestVm,1606140.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-app1,10.0.2.10,24947.0,Unknown,Allowed,102.0,54.0,,flowdemo-app1,OperationalExcellence,Medium,Microsoft.Network/networkInterfaces,flowdemo-app1-nic,Add explicit outbound method to disable default outbound,Add explicit outbound method to disable default outbound,,flowdemo-app1,DestVm,1606140.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-app1,10.0.2.10,24947.0,Unknown,Allowed,102.0,54.0,,flowdemo-app1,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-app1,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-app1,DestVm,1606140.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,5022.0,mice,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,5022.0,mice,Denied,0.0,0.0,,flowdemo-web2,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,5022.0,mice,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-web2,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,rg-jxd-ddd/flowdemo-pgsecondary,10.0.3.5,,,443.0,https,Allowed,2357.0,31474.0,flowdemo-pgsecondary,,,,,,,,,,DestVm,
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,523.0,ibm-db2,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,523.0,ibm-db2,Denied,0.0,0.0,,flowdemo-web2,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,523.0,ibm-db2,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-web2,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,12787.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,12787.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,12787.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-web2,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,21330.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,21330.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,21330.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-web2,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,51.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,51.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,51.0,Unknown,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,flowdemo-web2,Enable VM Insights for virtual machines,Enable VM Insights for virtual machines,,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,636.0,ldaps,Denied,0.0,0.0,,flowdemo-web2,OperationalExcellence,High,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)",,flowdemo-web2,DestVm,15508569.0
2026-06-20 19:09:28.620960+00:00,,,rg-jxd-ddd/flowdemo-web2,10.0.1.4,636.0,ldaps,Denied,0.0,0.0,,flowdemo-web2,HighAvailability,Medium,MICROSOFT.COMPUTE/VIRTUALMACHINES,FLOWDEMO-WEB2,Migrate workload to Virtual Machine Scale Sets Flex,Migrate workload to Virtual Machine Scale Sets Flex,,flowdemo-web2,DestVm,15508569.0
